domain,is_dga
umce0g1puciw.eu,1
xw98wba5vqno.ru,1
nizhnevartovsk-dosug.ru,0
zbcuz1reitg2cbbp.ru,1
patribazaar.com,0
nfxch.me,0
melbet-casino-1top.ru,0
xsg7t3d2gvolzo-.ru,0
xlsex.us,0
websowa.ru,0
bkhcdvn7-aij.ru,1
shishizaizai.net,0
ots41ijn-n-.ru,0
founddazz.com,0
ladamoney.ru,0
a1w8v6078qb0.ru,1
24vulkanstars1.ru,0
sq41swrln.ru,1
masancloud.com,0
vsem-legal-prava.ru,0
onlinemektep.org,0
legzo-casino-mp.ru,0
mdudhhp7ovgvufq.ru,1
ioh-exi4.ru,0
truthindata.tv,0
icnl8sp7dhulkb0.ru,1
pirelli.com,0
h555.net,0
qunsc.ru,0
slot-v-casino777.ru,0
ve2tjohuzher9wzbnz3k-y.ru,0
nfsa.gov.in,0
b4nttprhpk8.ru,1
tfase8h.ru,0
iwtwvt1azt4wt3h1jaadaxc6a.ru,1
hdroom.xxx,0
gqniw4sejceqenulzxlbw.ru,1
gelnet.org,0
lordfilm-s.me,0
1win-casino3.buzz,0
bull-gym.ru,0
evbgnoxo.ru,1
yrk6texl5.ru,1
azino777-7try.ru,0
mannrgtgdmg6nl.org,1
waterandecology.ru,0
sqcftpieh5uss.com,1
daddycasino5s.ru,0
kurtzandblum.com,0
salomon.ro,0
qrublavv.ru,1
dkvvkhh.me,1
muw84tzdg8k.buzz,1
cysdwjn0iynlnonokcasnmglu5la.ru,1
icsolutions.com,0
1alicent.ru,0
.dns.bd,0
uchfffyhclgos.ru,1
nh2axp2o.ru,1
sq7qhj6h.com,1
onyx.cz,0
portalfd.com.br,0
sberbank-ast.ru,0
opsdx.io,0
nbfgf7.com,0
kidstart.co.uk,0
z7figrvdlwj.ru,1
bigcard.com.br,0
ig-apbs5pkq.ru,0
uijtskt2xr.ru,1
1xbet1421.ru,0
asvsm.com,0
leosigareti.ru,0
grand-flora.ru,0
ajl5h7a8xf.ru,1
twotails.ru,0
cleanboss.kr,0
isuct.ru,0
pnevmocom.ru,0
bb3lhe.com,0
ahtjrd0gc.it,1
y7jbezq.com,1
uwzy3trfv0.ru,1
rk-prostor.ru,0
isd0lkg-5.ru,0
ck8g0b.ru,0
tury11.ru,0
imdd.dev,0
dzhzx51zuf.com.my,1
bannerlot.ru,0
l1plzd.ru,0
nofdzezgh6vrhjlf3yd2k.org,1
ctcmax55mhpehsjr.ru,1
q4jobs.com,0
rj4f-litikir.top,0
meme-arsenal.ru,0
jeq5he0rwa.ru,0
v5bkbd5mqu6nkn-.com,1
kokotka.ru,0
vdc.co.th,0
teoremastyle.ru,0
alvasar.ru,0
ogmnqo.ru,1
hzqtk.pl,1
beyondgaming.be,0
jazzdsp.com,0
joycasino-pid.buzz,0
ericos.ru,0
oke2.co,0
kixjfntr.edu,1
vw0jk0ubkrhx7.com,1
irdn1r4l3j2.ru,1
pokerdom31.ru,0
eltiempomonclova.mx,0
nsgq79chg1.ru,1
xvuz3aa.com,1
ljm4pvea2bb3azfbxqc1.ru,1
rb0jppg7-.ru,0
tqpfrgywgkfb5.dk,1
vt7gp91f.ru,0
j2vgxs5iauqam.ru,1
obfzroy01.biz,0
uvq.codes,0
exxg0.ru,0
sdis78.fr,0
eicc.ru,0
gzgpxejz9mcz.ru,1
msk-pasports.com,0
wz-73wuu.ru,0
sinic.eu,0
lcnzqepf7n.org,1
vxgkng2ugadazde.ru,1
aquatica.com,0
svoe-rodnoe.ru,0
ushgbokf.com,1
geertjevanderzijpp.com,0
wdrgwit18xhvtt3xy.ru,1
st-klqx6an5du9ez.ru,1
teamready.org,0
betstarsru.ru,0
aquastarkomi.ru,0
rrvxk-psht8fkn.ru,0
bqqgxt.com,1
xtwrat.com,0
imgooo.top,0
bqp-3v5hijqjo.com,0
ckb9u-hahmdo.ru,0
lesac.ru,0
advantagego.com,0
yvvdrmj2byov.ru,1
vlkstavkapro.com.ru,0
idfruvax20ttohuwxgzynh.com.br,1
jastusa.com,0
almetievsk-ru.ru,0
east.ru,0
k7bqecir.se,0
1win-9959.ru,0
vulkan225.ru,0
liqhjpk.net,1
lexwuf2hcpynb0.com,1
riobetspin.ru,0
w6-l9x1b05.ru,0
klkck41ok.ru,0
sk9491s.com,0
destinilocators.com,0
cqkrjofni.org,1
gpbmobile.ru,0
jcloudcs.com,0
cmuwfbv3yyc35pkfze.top,1
kaek-kmkndram.ru,0
proibidoler.com,0
maskargo.com,0
l9p-tqhv.ru,0
cwsh1.ru,0
vupedu.xyz,1
mostbet-wvo5.top,0
twohealthykitchens.com,0
nyheder.dk,1
rusdozor.ru,0
zdtptt-qig.ru,0
football24.ru,0
kc98.com,0
kdtoagh4dcf0.ru,1
p55qwiut.com,0
r0lipoj.com,0
cat-zerkalo2023-3.ru,0
hfr2wi88r.biz,1
fnetuboyfidxl.ru,1
tequu6j7yp5nlii.ru,1
fishwholesale.ru,0
shinegrid.com,0
hhxc.cn,0
ronmeijerschrijft.nl,0
ydgrrscj.site,1
t0o-q.com,0
ygfqm1r.express,1
blnbmju3ob.ru,1
eliteofficefurniture.com.au,0
j988.ru,0
pubggse.ru,1
animeoutline.com,0
cloudeo.fr,0
qgwvjbstan-t9.ru,0
landconservationsoftware.com,0
bufx4.org,0
guinnessrecords19.ru,0
quipajb09vhixoq.ru,1
bxgbhc6d5rdtg3p5o.ru,1
kotyrlvq.vn,1
j6qt.me,0
qh0fg-jn-5.ru,0
foodwatch.fr,0
voditelstvo-guru.ru,0
jbhwpt.ru,0
bb2px2q.ru,1
herbaloe.ru,0
sims-market.ru,0
nqbj-8o72-eh1.com,0
1password.co,0
ngeweyuk.bond,0
b-eio6w7.org,0
mi72.ru,0
rolebb.ru,0
bmuzc.ru,1
e6htj4wr.ru,1
pgeouhx.ru,1
secondstreet.ru,0
pcidvf3eur.com,1
tickpick.com,1
exgamer.ru,0
playslots.xyz,0
straight-poker.ru,1
ru-glonass.ru,0
deshevo-mebeli.ru,0
z2ezsnibytblx.ru,1
x2mate.com,0
ftbrvkd2akjp.ru,1
ugoh.ru,0
pokerdom-cassino.ru,0
us800.ru,0
permrek.ru,0
complete.org,0
lovethemaldives.com,0
afcbmfhz0q-7v.ru,1
icechampion.ru,0
aqua-thermal.ru,0
7flr.ru,0
biapbxnvwf33qikjjg.ru,1
newpk.ru,0
q9estnlkdrn.xyz,1
xc2unvcs9.ru,1
zdataservices.net,0
l5e44e94vcfe9z.com,1
b7pmbixij2fz.ru,1
drermishina.ru,0
kot-obrazovanie.ru,0
nqybjyocg.ru,1
lgk-rzej4sc.ru,0
gnkkgpcgnst.com,1
chinapress.com.my,0
teatr-m.ru,0
plnz4.ru,0
iwnf9sxf2pp.co.uk,1
s-cute.com,0
yesabdtla.com,0
hrm6tedu.ru,0
clz5zwvg.ru,1
nitte.edu.in,0
meiu.xyz,0
waunk62.de,0
navqy0x.com,0
tvoyaplitka.ru,0
teenswishes.com,0
vavada-0p.ru,0
miningassets.xyz,0
kartinatvbrooklyn.com,1
k-d200o96.ru,0
jwlx.ru,0
atsnee6odallf.ru,1
cfcfbtfhw.com,1
cover4u.ru,0
puzzle-games.ru,0
hwqkpx-2kkbd.ru,1
i-cz1uqbvrqq.ru,1
slscottauthor.com,0
3apps.ru,0
omen8ddg5.ru,0
multicanais.plus,0
pokerdomkaz.fun,0
abcq88os.ru,1
safetyio.com,0
pro-glazki.ru,0
cubeside.de,0
snag.social,0
citibank.ru,0
igepj6mdf.ru,1
jsy1jwa60vfk.ru,1
nnwagkdb.net,1
dwcwum.ru,1
gueq0e-.fun,0
ejadnl.ru,1
ue7mckewhghqoqwytyy.ru,1
megateksa.com,0
yearmish.com,0
nadodeneg.ru,0
s12cs.ru,0
freewww.biz,1
docgastrolife.ru,0
freedomdenissinyakov.ru,0
metuoms.co.uk,0
riobetcasinobest.ru,0
uvjekcl4syig.ru,1
balloons2001.ru,0
p5ahqaxvesgz2cpnmmpmviqp7sddeis1-t.info,0
tp6ymdjkq.ru,1
1win-app.ru,0
k2ifxq.pro,1
vetop.ru,0
pnncb4sw.ru,1
zthrkczti.com,1
kehel.com,0
ak-05926.info,0
aheg9vstplyhftf.ru,1
spinturml-toag.ru,0
funapproll.ru,0
klrljt9ieu.ru,1
admkavalerovo.ru,0
b8zzp.ru,0
eivabwkrfb.com,1
livesport.ru,0
forumpow.ru,0
ssgnet.net,0
jmvlhow9yimhaz.ru,1
j-2axt8b5nlhni.ru,0
2krota.ru,0
captcha-display.com,0
rafn.fun,0
maru5ak.ru,0
hbuq2n.cn,1
hegr.com,0
iv9tbqc-fvfxbtp7j.ru,1
qxiu.com,0
gq1hj-ht9jxwztpadpm.buzz,0
qezvuks7d.ru,1
filmsmega.ru,0
mitv-cinema.ru,0
do-yp7reb.de,0
nwpxeiwmwadq2x.top,1
mdckkcii-rgdlvpiry.ru,0
tattooadore.com,0
vecat.ru,0
w1p4.ru,0
deluxegames.ru,0
bloom-mail.com,0
loombard.pl,1
mig-sport.ru,0
young-incest.com,1
elinc.de,0
jmdxjp2g70c.ru,1
rostravel.ru,0
modalia.com,0
phwt3zwg.ru,1
pokerbroz.ru,0
nn-x40f3o.ru,0
huizegunsing.nl,0
rl7ociu0raryq.ru,1
ti3bb2y.ru,0
sx2zsz.ru,0
zwna3lao.org,0
admiralx-tlw.top,0
lunaro.ru,0
vulkan24on.ru,0
wet.ai,0
8wens.com,0
toddleapp.com,0
amfiindia.com,0
sportedu.ru,0
bonus-casino-there.ru,0
szhkipd.ru,0
companisto.com,0
zzemzyir2eifkl.ru,1
yqtuyvijtzfj.ru,1
fresh-casino7.ru,0
vyffcvp0dxsxubt6jtwiz.ru,1
szbfxqq7opmqwxk.ru,1
coursetakers.com,0
clinic-cvetkov.ru,0
cra7yslagf.ru,0
yd2nbuhcxs42.world,1
mastickorea.com,0
xd8do.ru,0
pin-up-casino-zerkalo.net,0
casinox-lucky.ru,0
jtp-gdbpwnpeif.ru,0
isbank.co.uk,0
p0smbqjq.com,1
alfa-tour.ru,0
tcsssrnywwprxp4wbre4.ch,1
gfnrvtoqo.ru,1
v23u8v4m-qo.com,1
l6fa2p-hm.ru,0
twgd8ixff2nv827svy.ru,1
seatninja.com,0
snqzrb8w3vz.ru,1
gneug.com,1
o30r5qk7dtone.ru,1
aptekiplus.ru,0
betwinner-zerkalo-2023.ru,0
enjoy-nn.ru,0
kidfs09tol1dat.com.co,0
vulkan-shema.ru,0
gxol9e.ru,0
dpffbe60.ru,0
stroymarkt.ru,0
tourstanok.ru,0
s4jsli0m1q.top,1
wdpm8i.ru,0
joxi.ru,0
tupalocdn.com,1
mbji-ioqmoszbh.ru,0
justo.mx,0
claivolution.de,0
nu6mmjdr.ru,1
dwxms5zqfhyatzjppg.win,1
qynbspwgibjauh0trokekk.ru,1
freshcasino-ulib2.ru,0
paris10.ru,0
mundostreet.com,0
kupitt-ryazann-medspravkii.ru,0
vavada-w13.ru,0
ticketnation.ph,0
cxhmz5wc7m4ud1a.com,1
knigalit.ru,0
wdsw-6j2.ru,0
j7fmwuwsgalarq9h.ru,1
zvhr8yuf13ucy3j.ru,1
rox-casino-dez.ru,0
q8utjgdt.ru,1
ulv84qboiac5cm63za.ru,1
qv970fwnr0kwwmf78zsbi.ru,1
muslimgo.ru,0
ekhllo5ntclztppyg.com,1
t4f.ru,0
dppgillrv.ru,1
ngarihealth.com,0
sqztoo-nbwva0lxdxm.com,0
baute.ru,0
uy0lhyjbtu.ru,1
qh7antn.ru,0
ira0eanohl87v1udos.ru,1
y5mme3hv5jp.com,1
kpimey.es,0
workgroupttrf.ru,0
sochmyxhy94rfbz3y.com,1
mzoktz.ru,0
pkl.org.br,0
z7lqg4nyy.ru,1
nrm.top,0
hentaivn.lat,0
tviktnxfrtwyrjgydqyxhtq5rslu.ru,1
z29uecnb2.ru,1
skymanga.work,0
ao1nf.ru,0
uwqdf.ru,1
fakexy.com,0
rndq-zjt.com.br,0
zofwjuxiys.io,1
avtoprava-drive.ru,0
188big.com,0
sktdjcz.ru,1
19mobigroup.com,0
wlhddh.ru,1
vj33nv1p27isxqk3n-3.ru,1
ekaidlaex.bond,0
heartex.com,0
jdx2la0yll.ru,1
maxaree.com,1
jpschowijj11rpndddx8shzztwskln5t.com,1
miniuytn5q1.ru,0
ekspresspravaavto.ru,0
rusbrat.ru,0
freshres.ru,0
lyricinterpretations.com,0
troitskoe.ru,0
gxa-kk9.com,0
legzocasinoz.ru,0
kdaqbjmgydpc3p.com,1
zlafaysgu.io,0
yjpnkum0f9ca7l.com,1
stardacasino-online58.ru,0
illuzi.ru,0
goldfishka217.ru,0
l-fd72v-hai.online,0
vulcanwin-slot.ru,0
aiihaqzect1rbp5ocd.com,1
ybjk.com,1
javhd.movie,0
ieeichdthwd.ru,1
vdmftwf.com,1
fowdt1turmroxpzpcv.ru,1
vjqntp-n.ru,0
lengerich.de,0
bjxzalpc.ru,1
x51czfpg3viiam.com,1
casinopromo2.ru,0
readyclassroomcentral.com,0
zep.us,0
aan8yupom2kbcivc.mx,1
cscokol.ru,0
widereviewapp.com,1
ewqwmjysmjehheqnkob.ru,1
mizuxc.ru,0
uniform-online.ru,0
pin-up-kasino.com.ru,0
dcpqgx.org,1
zfubf1exswkx3ipmzn.ru,1
q7i2ba8ze7dhbjm5ao.nl,1
kraycon.ru,0
lb8u.org,0
iwspsx4cmgvq.com,1
wj5roug9.ru,0
en2dnnpttmiu.ru,1
rich-hens.bond,0
ivverevo.ru,0
kamgov.ru,0
fnet-vpn.ru,0
barabux.ru,0
jgrusgg3fjume.ru,1
avmpz.ru,1
q5uuc.ru,0
1-santehnika.ru,0
alkomig96-203.ru,0
mi-remotekonicaminolta.us,0
iberopuebla.mx,0
y5zmfx-hlqz.ru,0
sftjhkhci.ru,1
j4sqcgl.ru,0
qxgsnrblv.ru,1
schoolfusion.us,0
uaaqwtdlkvllknypld.ru,1
worldgeo.ru,0
uotr724pkepdtzudfv.com,1
colizeumarena.ru,0
ciwjmq.ru,1
rtesrojigfzyb.ru,1
cv.ee,0
dressforanight.com.au,0
x-.ru,0
toyhvjosb.ru,1
nwxuuew6hkl.ru,1
xhnn9bfptmx.com,1
azg.org,0
thaieasydns.com,0
dnqqg.cloud,1
s7ubmq.ru,0
nitromanga.com,0
neweraed.school,0
patogaaxuq.ru,1
qodana.cloud,0
hpxndmv.ws,1
mqnxald.com,0
ubg6oa.com.mx,0
freshvip52.casino,0
semguskgau.it,0
ixdnttaxjo.ru,1
mkaconnect.top,0
kxpctpq64nyp1a1wcdf.ru,1
hypr.com,0
casino9x-pokerdom.com,0
slotydengi.ru,0
pencilgroup.ru,0
n60v9xu4uj1euwqvigh9.com,1
qcsk.ru,0
mhqozt-bbj.ru,0
lcxlmdex1tqevf1gxqw.ru,1
deutschfamily.com,0
nationalfibre.net,0
iucmc.pl,0
bgrlcvje.ru,1
b6yfqkpegvfku7.com,1
pd0kvuoij.baby,1
pkuflgoqjhquewka0cf.org,1
hornbach.se,0
edited.de,0
vekfinance.ru,0
yfsmfybrcdocv.ru,1
bhlzlx.ru,1
autonet.ru,0
admiral-x-1ash.ru,0
miniarcade.ru,0
gc8vjfu.site,1
emailprivacy.net,0
bcgvdwe1sre130.ru,1
fdlkjnzwx2vh.fr,1
qz2cfqgrdeeoonvijmc115av.ru,1
kzw1k-1d.ru,0
import-v-rossiu.ru,0
mnvl2gsjprjs.com,1
avantern.ru,0
adodjooqfk.org,1
c8.io,0
momtazskin.skin,0
bvfxzvey.ru,1
memepedia.ru,0
fondkot.ru,0
caryacalgary.ca,0
xpzuwg-ti414.ru,0
1xbet1l.club,0
messenge.ru,0
npg.ru,0
olabs.edu.in,0
dcms.gov.uk,0
e-2ci68arwdmrka.com,1
isbk.jp,0
hhdedrd.ru,0
r8ukaffp.com.ar,0
timeturbo.ru,0
yuretz.ru,0
vavadanlo.ru,0
robokassa.ru,0
spriggyschools.com.au,0
aboutyou.cc,0
otmir.ru,0
tcdni.ru,0
acz1eu.com,0
o0f9.sk,0
ylbz72xhyv2ywffxe0.ru,1
udemyiran.com,0
svrauto.ru,0
turveter.ru,0
yourinsuranceupdate.com,0
configurehub.com,0
unicorn.meme,0
dou-berezka.ru,0
a91p1x5z3.ru,0
hhpa-lbeiolswawlv.vn,0
top-seriali.ru,0
z6eb4oi.com,1
umassmemorialhub.org,0
joy-casino-24.ru,0
t9smryyknxleg.ru,1
iy9kveoiieirei.ru,1
kn-xm.info,0
o-qpiioks.ru,0
h1wwrn57-.com,0
kinotv.ru,0
htqlm06jd.ru,1
eqm.ai,0
ay9ox6r340k89nzokwh.ru,1
nrsh.com,0
okfrvppkypjpbrsgp.ru,1
inbetpartners.com,0
teenxxxcore.com,0
kupitpravatyt.pro,0
azino555555.ru,0
ynvqstj.ru,1
obfplha.ru,0
vavada-qxe3.xyz,0
zmj83d47mpspfv8.ru,1
ecog5plb.com.mv,1
zafim.ru,0
diplomf-lipetsk.ru,1
fa1tc0b-by0lnqyl.ru,0
t7wz6.com,0
tribally.games,0
ittd13em.ru,0
pratama.store,0
soundandcellular.com,0
vmjyaqrdr.ru,1
mgsu.ru,0
gn7lcajymdz.com,1
bfxxx.org,0
gvyyogv.gov.br,1
stychtxiz5pox3adc-t.ru,0
panmags.shop,0
lovevanna.ru,0
rewso6fv3g.ru,1
pl5-jx3q.pl,0
lifan-rf.ru,0
ccwibt.ru,0
iag.com,0
plj2ofypogfweezl53j3.com,1
gxdyguzhrg.ru,1
ii2llkc3p7.ru,1
f-hj0d0t7-v.ru,0
hngbutq7.ru,1
sol-casino-fc.ru,0
a1vbggi3vjyf.org,1
m9ewfrwri-rncmtwcson.xyz,0
pbwwhcedx.pro,1
gamebackend.ru,0
iqiijnkn.com,1
m5zmx3pdi.ru,0
oldspice.com.br,0
injapan.ru,0
stsn7bjrwzqo.ru,1
pgmrxvk2i.ru,1
njjszjdrbao-.com,0
kupigolos.ru,0
ltq-rw2xtmymm7.ru,0
os6srbv.com,0
dehancer.com,0
azino777-azino.ru,0
lapshaiushi.ru,0
3clubnika-casino-online.ru,0
ccrcpa.com,0
oqzvseilck7wmkhy.ru,1
shpargalkablog.ru,0
maxbetkasino.ru,0
gsa-online.de,0
ga4l8l.nl,0
igra-razuma.ru,0
fruit-cocktailslots.ru,0
kzjwhtsuuj.ru,1
boyfriendnetwork.com,0
mfdnhso.ru,1
cfgyluekqas5-syw7.ru,1
k1uowxauy7t0.com,1
wjoin.ru,0
greensleeves.org.uk,0
go24-kllub.com,0
mn9ahe.com,0
archzine.es,0
l100n.ru,0
playingpokerdom.ru,0
eayb6jtu6way.com,1
pinup-casino2o.ru,0
eb92q1-voa99.ru,0
textileweek.ru,0
crikatpc6aqi1fjm8.ru,1
h0l6a5nhyo55.one,1
4frag.ru,0
cjtuw9yh.ru,1
pokerdom-cyy9.top,0
lanta-net.ru,0
vskladchiny.ru,0
xlci6ls.ru,0
mwhaff.com,1
catcasino-12.ru,0
uvteldpvw.fr,1
realtycalendar.ru,0
777ru--azino.ru,0
jetcasino-sky1.ru,0
wsy400.com,0
mtnmvsil.ru,1
dinekupp.no,0
tsao-tpidp3t.org,0
smtv2p89x4.com,0
zoywxkzmls.com,1
clickstatic.com,0
betscore.ru,0
embah777.lol,0
betgold24.bet,0
alko-store123.ru,0
ubcc3vc3.ru,0
eldigitaldealbacete.com,0
arth91-.ru,0
srcori.com,0
spravki-med-servis-177.ru,0
crashreview14.ru,0
gamearm.ru,0
dygvppj.ru,1
ilbwvghg.ru,1
shschools.org,0
homenlater.com,0
xooiz.ru,0
gabrielaserranosoto.com,0
babki-gadalki.ru,0
podfm.ru,0
bpykcxqpva.social,1
delawarebusinesstimes.com,0
ngkxpbw.com,1
azino777-official1.ru,0
k1tvzh-7.ru,0
vnzlj6lm7pq.ru,1
ts7tpzzaxhet.ru,0
zazpnphmjifxlkx.com,1
oyu4eok0.ru,1
c5l4udh6etzjvmws.ru,1
ckplus.ru,0
fvwtvsjz6pjrr13pelcr.ru,1
hydrogen-music.org,0
dizainokna.ru,0
ysekp-dc.ru,0
pokerstarsweb.com,0
khicaxmf.ru,0
56bit.ru,0
hqssx-aqdu.com,0
nci4m9-78zwi.ru,0
xcdn.ru,0
nefkiw4q.ru,0
joycasino-01r.ru,0
pqm.ru,0
ajakteman.com,0
yjkd9frzsv.ru,1
s5-j6iti379s8.com.au,0
inosmi.ru,0
scoreboardsports.com,0
lypravw.ru,1
j9onssoyn6n-zi.com,0
zg-0fevkc4rxip.live,0
videoforme.ru,0
jjgoz.app,0
vologda-poisk.ru,0
etecom.ru,0
vavada-0i.ru,0
f3y484.shop,0
fr.ru,0
jy5vmvngrqnbhfw9.ru,1
rutracker-aga.ru,0
pfsrv.com,0
myproduct.at,0
strategicmusic.ru,0
nissancloud.com,0
vulcan-slotstop.ru,0
uaxhxb3vc.se,1
tctl-gv82qwo2.ru,1
elektro-help23.ru,0
ywdfmfquo.ru,1
y15v7-.com,0
agprviagb7ha9dnydx.com,1
gameslighting4.xyz,0
uvrazh.ru,0
i4kp5l59o8v.ru,1
gambles-pm-casinoz.xyz,0
casino-vavada291.ru,0
vip-turbo.ru,0
hdzo.ru,0
u7hiv.com,0
glami.ru,0
siniizainsdauness.com,0
pexi.nl,0
pm25kycni.com,0
eei86knkqrsn.com,1
xghgdydt2uv.com,1
mega-porno.ru,0
xnxx66.biz,0
bet2x.ru,0
lickxylc1.com,1
zamanbandi.com,0
omranpo.ru,0
xt7dy.com,0
cnhu6w04ynq.com,1
tutvseprava.ru,0
mobiclound.com,0
osmumwgu5e3w.ru,1
jo0t5zvk1v84py.ru,1
piptpl5pftaaxr.com.au,1
abweb.com.au,0
xelwnwmnc.com,1
mazdaci.com,0
devitabel.ru,0
wmcvrfsmq3xpf.ru,1
ttmbsv8bw39ya2qf4.com,1
alko2dom47.ru,0
algiocmgkuo.ru,1
ut3pmjxviaybh6pq19.top,1
paykeeper.ru,0
baikalpromo5ka.ru,0
crewservices.ru,0
voinskayachast.ru,0
lndslvcw21v.world,1
bidoeopeo6cl.com,0
had4xjwmldw.ru,1
cxloyalty-mcc.com,0
smapse.ru,0
py2-v.sk,0
plentycar.ru,0
vavada-6b.ru,0
u9mqicd9mu.ru,1
pravilamag.ru,0
ara90ly.ru,0
pro32connect.ru,0
minebolt.es,0
ksomsk.ru,1
iu6cqne0.cloud,1
yms6yig3sgqgi.top,1
nvvuoyd.com,1
online24news.ru,0
toonchill.com,0
kino-bar.net,0
hr-brand.ru,0
qnncfqiynycsam.com,1
axkrjbdnj-b3gepw.ru,0
onlinecontract.ru,0
247post.vn,0
xqpubcuigw4.ru,1
americanupdate.com,0
p0wku.ru,0
hrlhhayw3ydo.com,1
topcasino-111.ru,0
ebc.net,0
po466rl.ru,0
fest-proekt.ru,0
o9rsh9ont23.ru,0
afriquemidi.com,0
uu8cp1.com,0
itsmeandyou.com,0
qx7rf7aedf.ru,1
stezznkszzy.co,1
qd6fgstrylqsto.ru,1
rsvkngvwx1az7.ru,1
sjf.ru,0
jq79tve.nl,0
joycasino60-bonusplay.ru,0
xwteoa5qhkcghrihawf.ru,1
xmw6h2kr4j3rxx.xyz,1
weservit.nl,0
ye5dtfnfpuhjxci.pro,1
q8l2s4ueo1v1sn9hemuxno9tvv9m8.ru,1
aro5h.ru,0
odds.ru,0
textile59.ru,0
gryzoremont.ru,0
effluentinfo.xyz,0
apr9n.com,0
xzhy7mpf0s.com,1
audiocxs.ru,0
fcuhcjuap.ru,1
mp3ogg.ru,0
tlwpymihfyx.com,1
ra0negdbr1om.ru,0
miramarfl.gov,0
nikkei.info,0
usahvukognby7.shop,1
immx1crffawroyavri-dc7.ru,0
ouik.ru,0
f1casino.club,0
pinupskasinoifficialnioe777-win.win,1
cujo.io,0
energomera.ru,0
fv0zxyuost.ru,1
kazaki-pmr.ru,0
sqqhka.ws,1
denngi.ru,0
evcpwnhv.ru,1
npenq3nirj.ru,1
sharetracker.us,0
toztfkecz.ru,0
zdg-rcb.ru,0
wishstream.xyz,0
dq9nndtwr.xyz,1
ofeu1dnwebs.com,1
turboairltd.ru,0
hteymad4dy.ru,0
as-elektrik.ru,0
dbfood.ru,0
cittc.net,0
xyxc.ru,0
doomby.com,0
com33ni4n.ru,0
peachlandview.com,0
roxcasino924.com,0
zgbmjj.com.my,1
dptmp9i.hu,0
blogsnow.ru,0
maxbet-avtomaty35.ru,0
wghhqhhbakwc.ru,1
liateam.net,0
y-s2xwf0ru6.ru,0
vyj8vnt4i.com,1
l7wiesh1f2pm1nu2.ru,1
cma8v37w-ylvm0nj8.com,1
m9qy1arutekm1rznc5cx3.ru,1
english-language-company.ru,0
wdxe8g-i2enw.com,1
pst-qpwvotqqe.ru,1
goldfishka241.ru,0
oosound.ru,0
dxrw2g67jg0sxd.com.br,1
ibujuaix4.ru,1
pravavse-solutions.ru,0
eueuuhpm.ru,1
mr-info.ru,0
megaresheba.ru,0
sinopharmgroup.net,0
legzocasino-official180.ru,0
t0ehdlm70.ru,1
biquge66.net,1
triathlon.org,0
bdou281.ru,0
ritishnecessi.club,0
vjkmlp.no,0
y5w3zkp.cn,1
azcomputerguru.com,0
starzone.se,0
xdimqkpd.ru,1
mans-1xbet3327.ru,0
mvov9tes6.com,0
legzocasino-master.ru,0
moniaz.ir,0
jh70tj5a6vb9l8t.ru,1
zc9hdv3xda41j0.ru,1
bootytube.tv,0
cmzlmfg.com,1
k9-ixwyiula.com,0
g4ojqa8xn95zm99.com,1
diplomsale4.ru,0
promedical-analiz.ru,0
zj2.ru,0
wry7ijdxj.ru,1
yrf1xv5s5.ru,1
a50hxc5e.ru,0
csa-ueyd39bvdq9re.com,1
lgldcuw8.ru,1
ddwcalwf.ru,1
u45pvhl.gr,0
f9y3lkzec7.com,1
jtiz2wsjlsgur.sk,1
f5ylb0m8g8zzhqmsh.ru,1
fjdaw.com,0
xbc.net,0
actuaries.org.uk,0
mbougimnaziya.ru,1
y-nvfw-kvfhax.ru,0
dripcasinolet8.ru,0
restaurants.com,0
lc86-1qqikd70kzt1iv0j8.com,1
mphagu--2qqu6x.ru,0
basisbits.com,0
5bb.ru,0
casino-x-registraciya-9111.ru,0
rmu2kj87kbp5.ru,1
bewebby.ru,0
vulkan-zerkalo-deluxe.org.ru,0
reniec.gob.pe,0
loadkino.ru,0
fsavngcc6pbieccxn.ru,1
p4-9vmyc6uihj.com,0
r0p8m5fm2ilsm.ru,1
vozmi-3dnya-prava-online.ru,0
h5vo0i6eh9jt6z7xv.ru,1
naukavsem.ru,0
edqqssbibk.ru,1
pluspinup-7881.ru,0
playfortuna29.ru,0
hdu.edu.vn,0
nbabnenofblfgk.ru,1
tevwxo.ru,0
progoroduhta.ru,0
fittinq.com,1
sportingbull425.com,0
cbuvtjntrdv.ru,1
qfie-2.hu,0
animetalk.ru,0
dky0tnib.info,0
dwbh2efxjeuhl25n.ru,1
eldoradocasino-xoa.top,0
edyprum2xeduhb.ru,1
www-kino.ru,0
zla.ru,0
impossiblecloud.network,0
tywz9q-bmvuu.com,0
fuzgim50zggx.ru,1
wazapa.ru,0
k0628ddapbxl9.ru,1
bidbaits.ru,0
odc.ng,0
athletic.live,0
mbvaogmmln.ru,1
ln08mbh5.ru,0
gedoni.ru,0
ay4ootsp.net,0
bvpmkj1-kdxj-1qmjv.ru,0
jetcasino-bezopasno15.ru,0
welink.com,0
hskw6.ru,0
fship.in,0
breez.technology,0
smgus.com,0
familyspace.ru,0
gtqxacm.ru,1
tng3naqc.com,0
gpbl.ru,0
ijtlg8hxbbe.ru,1
lionsso.com,0
l3kg8vgh.ru,0
gxxskw5zfewlt.ru,1
upravdom-nt.ru,0
phrmyjzg4v2zvnl5-z.ru,1
c1vrdvh4losxwg.ru,1
